target_id,ground_truth_member,predicted_member,known_qids,qid_filter_qids,refine_qids,stage1_equivalence_class_size,compatible_candidate_count,reduced_equivalence_class_size,equivalence_class_reduction,equivalence_class_reduction_rate,compatible_candidate_fraction,target_present_in_anonymized,true_record_in_stage1_class,true_record_in_reduced_class,decision_reason,known_age,known_sex,known_native-country,known_relationship
26426,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,37,Male,United-States,Husband
14359,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,38,Male,United-States,Husband
19083,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,61,Male,United-States,Husband
7576,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,40,Female,United-States,Own-child
31759,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,18,Male,United-States,Not-in-family
10933,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,41,Male,United-States,Not-in-family
10728,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,61,Female,United-States,Not-in-family
27838,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,56,Male,United-States,Husband
28696,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,33,Male,United-States,Not-in-family
22848,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,338,338,26073,0.987202,0.012087833488305558,False,,,has_candidate=True;compatible_candidate_count=338;compatible_fraction=0.012088;fraction_ok=True,18,Male,United-States,Other-relative
3843,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,False,,,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,20,Male,United-States,Own-child
1251,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,48,Male,United-States,Husband
16187,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,37,Female,United-States,Unmarried
3813,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,False,,,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,46,Female,United-States,Not-in-family
16561,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,32,Male,United-States,Not-in-family
1397,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,54,Male,United-States,Husband
8924,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,29,Male,United-States,Husband
4273,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,72,Female,United-States,Unmarried
21135,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,69,Male,United-States,Husband
31706,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,29,Male,United-States,Husband
24357,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,26,Female,United-States,Unmarried
28134,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,32,Male,United-States,Husband
81,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,101,80,80,21,0.207921,0.0028610256777054574,True,True,True,has_candidate=True;compatible_candidate_count=80;compatible_fraction=0.002861;fraction_ok=True,52,Male,Cuba,Husband
2082,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,True,True,True,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,40,Female,United-States,Unmarried
29771,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,59,Male,United-States,Husband
23926,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,59,Male,United-States,Husband
1291,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,465,0,0,465,1.0,0.0,False,,,has_candidate=False;compatible_candidate_count=0;compatible_fraction=0.000000;fraction_ok=True,63,Female,El-Salvador,Unmarried
28788,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,45,Female,United-States,Unmarried
15975,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,57,Male,United-States,Not-in-family
13613,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,43,Male,United-States,Not-in-family
27537,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,46,Male,United-States,Husband
2320,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,40,Male,United-States,Not-in-family
30010,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,295,210,210,85,0.288136,0.007510192403976826,False,,,has_candidate=True;compatible_candidate_count=210;compatible_fraction=0.007510;fraction_ok=True,47,Male,?,Husband
6024,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,52,Male,United-States,Husband
9380,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,39,Female,United-States,Unmarried
15112,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,606,606,25805,0.977055,0.02167226950861884,False,,,has_candidate=True;compatible_candidate_count=606;compatible_fraction=0.021672;fraction_ok=True,44,Male,United-States,Unmarried
3854,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,60,Male,United-States,Husband
23372,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,False,,,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,22,Male,United-States,Own-child
23738,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1271,1271,25140,0.951876,0.045454545454545456,True,True,True,has_candidate=True;compatible_candidate_count=1271;compatible_fraction=0.045455;fraction_ok=True,26,Female,United-States,Wife
19125,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,False,,,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,19,Male,United-States,Own-child
10257,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,36,Female,United-States,Not-in-family
4222,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,41,Male,United-States,Not-in-family
26029,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,52,Male,United-States,Husband
6291,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,50,Male,United-States,Husband
7343,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,52,Male,United-States,Husband
4344,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,51,Male,United-States,Husband
1398,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,51,Male,United-States,Husband
10470,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,51,Male,United-States,Husband
6600,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,33,Male,United-States,Husband
13729,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,39,Male,United-States,Not-in-family
13270,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,41,Male,United-States,Husband
18839,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,51,44,44,7,0.137255,0.0015735641227380016,False,,,has_candidate=True;compatible_candidate_count=44;compatible_fraction=0.001574;fraction_ok=True,66,Male,Hungary,Husband
32138,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,338,338,26073,0.987202,0.012087833488305558,False,,,has_candidate=True;compatible_candidate_count=338;compatible_fraction=0.012088;fraction_ok=True,50,Male,United-States,Other-relative
21067,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1271,1271,25140,0.951876,0.045454545454545456,True,True,True,has_candidate=True;compatible_candidate_count=1271;compatible_fraction=0.045455;fraction_ok=True,35,Female,United-States,Wife
14311,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,606,606,25805,0.977055,0.02167226950861884,False,,,has_candidate=True;compatible_candidate_count=606;compatible_fraction=0.021672;fraction_ok=True,33,Male,United-States,Unmarried
19780,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,240,240,26171,0.990913,0.008583077033116372,True,True,True,has_candidate=True;compatible_candidate_count=240;compatible_fraction=0.008583;fraction_ok=True,63,Female,United-States,Other-relative
16935,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,True,True,True,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,25,Male,United-States,Own-child
15567,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,True,True,True,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,61,Female,United-States,Unmarried
18068,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,39,Male,United-States,Husband
8224,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,29,Male,United-States,Husband
10823,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,23,Female,United-States,Own-child
15155,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,True,True,True,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,47,Female,United-States,Unmarried
29266,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,52,Male,United-States,Husband
4654,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,33,Male,United-States,Husband
28392,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,True,True,True,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,33,Male,United-States,Own-child
1668,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,52,Male,United-States,Husband
19807,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1271,1271,25140,0.951876,0.045454545454545456,False,,,has_candidate=True;compatible_candidate_count=1271;compatible_fraction=0.045455;fraction_ok=True,48,Female,United-States,Wife
29250,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,33,Male,United-States,Not-in-family
29611,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,47,Male,United-States,Husband
6290,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,False,,,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,35,Female,United-States,Not-in-family
6975,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,47,Female,United-States,Not-in-family
25437,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,51,Male,United-States,Husband
27328,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,False,,,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,31,Male,United-States,Not-in-family
23500,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,31,Male,United-States,Husband
11644,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,False,,,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,23,Female,United-States,Not-in-family
16817,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,101,0,0,101,1.0,0.0,False,,,has_candidate=False;compatible_candidate_count=0;compatible_fraction=0.000000;fraction_ok=True,66,Female,Puerto-Rico,Not-in-family
29092,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,64,Male,United-States,Husband
24981,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,58,3,3,55,0.948276,0.00010728846291395465,True,True,True,has_candidate=True;compatible_candidate_count=3;compatible_fraction=0.000107;fraction_ok=True,43,Male,India,Other-relative
8660,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,33,Male,United-States,Husband
26509,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,45,Female,United-States,Unmarried
29215,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,39,Female,United-States,Unmarried
19302,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,43,Male,United-States,Husband
12971,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,17,Female,United-States,Own-child
32283,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,54,Male,United-States,Husband
17896,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,True,True,True,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,55,Female,United-States,Not-in-family
1905,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,44,Male,United-States,Husband
17821,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,57,Male,United-States,Husband
28997,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,54,Male,United-States,Husband
7049,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,False,,,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,22,Male,United-States,Own-child
9791,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,55,Male,United-States,Husband
23956,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,59,Male,United-States,Husband
10840,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,22,Female,United-States,Own-child
28916,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,465,253,253,212,0.455914,0.00904799370574351,False,,,has_candidate=True;compatible_candidate_count=253;compatible_fraction=0.009048;fraction_ok=True,23,Male,Mexico,Husband
16898,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,True,True,True,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,27,Male,United-States,Own-child
21300,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,23,Male,United-States,Husband
17933,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,465,253,253,212,0.455914,0.00904799370574351,False,,,has_candidate=True;compatible_candidate_count=253;compatible_fraction=0.009048;fraction_ok=True,38,Male,Mexico,Husband
19649,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,19,Female,United-States,Unmarried
2201,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,28,Male,United-States,Husband
6006,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,189,98,98,91,0.481481,0.0035047564551891853,True,True,True,has_candidate=True;compatible_candidate_count=98;compatible_fraction=0.003505;fraction_ok=True,33,Male,Philippines,Husband
3834,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,295,0,0,295,1.0,0.0,False,,,has_candidate=False;compatible_candidate_count=0;compatible_fraction=0.000000;fraction_ok=True,32,Female,?,Not-in-family
23310,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,57,Male,United-States,Husband
4968,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,338,338,26073,0.987202,0.012087833488305558,False,,,has_candidate=True;compatible_candidate_count=338;compatible_fraction=0.012088;fraction_ok=True,34,Male,United-States,Other-relative
11658,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,2355,2355,24056,0.910833,0.08422144338745441,False,,,has_candidate=True;compatible_candidate_count=2355;compatible_fraction=0.084221;fraction_ok=True,19,Male,United-States,Own-child
25379,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,45,Male,United-States,Not-in-family
24305,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3606,3606,22805,0.863466,0.1289607324225735,True,True,True,has_candidate=True;compatible_candidate_count=3606;compatible_fraction=0.128961;fraction_ok=False,32,Male,United-States,Not-in-family
5922,1,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,True,True,True,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,33,Male,United-States,Husband
11259,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,36,Female,United-States,Unmarried
369,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1836,1836,24575,0.930484,0.06566053930334025,False,,,has_candidate=True;compatible_candidate_count=1836;compatible_fraction=0.065661;fraction_ok=True,39,Female,United-States,Unmarried
20511,1,1,age|sex|native-country|relationship,native-country,age|sex|relationship,465,253,253,212,0.455914,0.00904799370574351,True,True,True,has_candidate=True;compatible_candidate_count=253;compatible_fraction=0.009048;fraction_ok=True,36,Male,Mexico,Husband
6935,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,60,Male,United-States,Husband
9704,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,3123,3123,23288,0.881754,0.1116872898934268,False,,,has_candidate=True;compatible_candidate_count=3123;compatible_fraction=0.111687;fraction_ok=False,46,Female,United-States,Not-in-family
9666,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,465,0,0,465,1.0,0.0,False,,,has_candidate=False;compatible_candidate_count=0;compatible_fraction=0.000000;fraction_ok=True,29,Female,El-Salvador,Not-in-family
23244,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,58,Male,United-States,Husband
10881,0,1,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,1732,1732,24679,0.934421,0.061941205922323155,False,,,has_candidate=True;compatible_candidate_count=1732;compatible_fraction=0.061941;fraction_ok=True,28,Female,United-States,Own-child
15726,0,0,age|sex|native-country|relationship,native-country,age|sex|relationship,26411,11303,11303,15108,0.572034,0.4042271654388098,False,,,has_candidate=True;compatible_candidate_count=11303;compatible_fraction=0.404227;fraction_ok=False,37,Male,United-States,Husband
