record_id,age,sex,native-country,relationship,is_member
16783,32,Male,United-States,Not-in-family,0
19605,40,Male,United-States,Not-in-family,0
30330,28,Male,United-States,Husband,0
4519,21,Male,United-States,Not-in-family,0
2370,36,Male,United-States,Husband,1
26739,43,Female,United-States,Unmarried,1
14184,37,Male,United-States,Husband,1
22631,64,Male,United-States,Husband,1
1456,25,Male,United-States,Not-in-family,0
11661,41,Female,United-States,Not-in-family,0
14137,19,Female,United-States,Own-child,0
27507,65,Male,United-States,Husband,1
24138,56,Female,United-States,Unmarried,0
14351,30,Female,United-States,Not-in-family,0
14750,44,Female,United-States,Wife,1
9976,37,Male,United-States,Not-in-family,0
27726,24,Male,United-States,Husband,0
6424,58,Female,Greece,Wife,0
31410,24,Male,United-States,Not-in-family,0
4340,28,Female,United-States,Own-child,1
2361,26,Male,United-States,Husband,0
11988,50,Female,?,Wife,0
25707,53,Male,United-States,Husband,0
236,40,Female,United-States,Not-in-family,1
13696,82,Male,Cuba,Husband,1
27983,46,Male,United-States,Husband,1
32526,32,Male,United-States,Husband,0
19508,29,Male,United-States,Husband,1
11121,43,Male,United-States,Husband,0
9297,47,Female,United-States,Not-in-family,1
24676,29,Female,United-States,Wife,1
10906,32,Male,United-States,Husband,0
26521,28,Male,United-States,Own-child,0
14811,50,Male,United-States,Husband,1
4969,19,Male,United-States,Own-child,0
14001,42,Male,United-States,Husband,0
13114,44,Male,United-States,Husband,0
8559,26,Male,United-States,Not-in-family,1
8866,57,Male,United-States,Unmarried,0
30356,21,Male,United-States,Own-child,1
588,52,Male,United-States,Husband,1
30147,31,Female,United-States,Unmarried,1
11646,23,Male,United-States,Not-in-family,1
31966,53,Male,United-States,Husband,1
28344,30,Female,United-States,Wife,1
27539,25,Female,United-States,Wife,0
24380,38,Male,United-States,Husband,0
19509,27,Male,Taiwan,Unmarried,1
15615,36,Male,United-States,Not-in-family,0
20523,29,Male,United-States,Husband,1
25057,29,Male,United-States,Not-in-family,1
14523,44,Male,United-States,Husband,1
19178,51,Male,United-States,Husband,0
10938,28,Female,United-States,Not-in-family,1
14093,35,Male,United-States,Unmarried,1
20741,37,Male,United-States,Not-in-family,0
21656,37,Male,United-States,Unmarried,0
23651,57,Male,United-States,Husband,1
16219,31,Male,United-States,Not-in-family,0
9712,30,Male,United-States,Unmarried,0
10603,20,Male,United-States,Not-in-family,1
24520,23,Male,United-States,Not-in-family,1
25088,29,Male,United-States,Husband,0
22338,31,Male,United-States,Husband,1
27309,38,Female,United-States,Not-in-family,0
26342,36,Female,United-States,Unmarried,1
12829,29,Female,United-States,Own-child,1
22849,18,Male,United-States,Husband,0
23606,18,Female,United-States,Own-child,0
27607,60,Male,United-States,Husband,1
15466,30,Male,South,Husband,0
4400,25,Female,United-States,Unmarried,1
17647,41,Male,?,Not-in-family,0
23772,67,Female,United-States,Not-in-family,0
32390,60,Male,United-States,Husband,1
24668,36,Female,United-States,Unmarried,0
8196,24,Male,United-States,Not-in-family,1
23967,46,Female,United-States,Wife,0
23630,32,Female,United-States,Unmarried,1
6797,49,Female,United-States,Wife,0
15283,54,Male,United-States,Husband,0
13566,43,Male,United-States,Husband,1
29165,32,Female,United-States,Wife,1
23296,34,Male,United-States,Husband,0
3517,47,Male,United-States,Husband,0
17392,59,Female,United-States,Not-in-family,1
5867,25,Male,United-States,Husband,1
4184,22,Male,United-States,Own-child,1
2662,41,Female,United-States,Unmarried,1
996,45,Male,United-States,Not-in-family,0
31332,29,Female,Laos,Wife,0
31855,82,Male,United-States,Husband,1
17386,21,Female,United-States,Own-child,0
32003,51,Male,United-States,Husband,0
21011,21,Male,Mexico,Other-relative,1
3568,38,Male,United-States,Husband,1
10078,48,Male,United-States,Not-in-family,1
30634,21,Male,Italy,Own-child,0
29693,24,Female,United-States,Wife,0
18102,56,Male,United-States,Not-in-family,1
14307,41,Female,United-States,Unmarried,1
15664,46,Male,United-States,Husband,1
12805,28,Male,United-States,Husband,1
31183,20,Male,United-States,Not-in-family,0
7119,47,Female,United-States,Not-in-family,1
28040,61,Male,United-States,Not-in-family,0
30834,17,Male,United-States,Other-relative,1
16454,62,Male,United-States,Husband,1
2374,55,Male,England,Not-in-family,1
32488,32,Male,United-States,Own-child,1
18853,36,Female,United-States,Wife,0
2034,27,Male,United-States,Own-child,0
9986,41,Male,United-States,Husband,0
18536,53,Male,Puerto-Rico,Husband,0
16118,27,Male,Jamaica,Unmarried,0
3552,56,Male,United-States,Husband,1
3353,49,Male,United-States,Husband,0
9113,47,Male,United-States,Husband,1
30485,46,Male,United-States,Husband,0
21262,18,Female,United-States,Own-child,0
22962,33,Male,United-States,Husband,1
22184,34,Male,United-States,Not-in-family,0
17797,51,Male,United-States,Husband,1
8053,29,Female,United-States,Not-in-family,1
7378,23,Female,United-States,Own-child,1
10129,37,Male,United-States,Husband,1
2963,37,Male,United-States,Own-child,1
7085,55,Male,United-States,Husband,0
24936,30,Male,United-States,Husband,0
28484,31,Female,United-States,Not-in-family,1
31400,50,Male,United-States,Husband,0
6939,21,Male,United-States,Own-child,1
12068,18,Female,United-States,Own-child,0
18157,65,Male,United-States,Husband,1
30739,36,Female,United-States,Not-in-family,0
26383,51,Female,United-States,Not-in-family,1
9165,34,Female,United-States,Wife,1
26351,31,Male,United-States,Husband,1
22233,36,Female,United-States,Not-in-family,1
22608,34,Male,United-States,Husband,0
26924,29,Female,United-States,Unmarried,0
13152,32,Female,United-States,Unmarried,1
24601,57,Male,United-States,Husband,0
3176,49,Female,United-States,Wife,1
20849,76,Female,United-States,Not-in-family,1
9755,38,Male,United-States,Husband,0
24130,37,Female,United-States,Wife,1
14099,74,Male,United-States,Not-in-family,0
25933,38,Male,United-States,Husband,1
24833,25,Male,United-States,Not-in-family,0
17614,34,Male,United-States,Husband,0
2223,23,Male,United-States,Own-child,1
8501,19,Female,United-States,Own-child,1
16177,36,Male,United-States,Husband,0
15400,44,Male,United-States,Unmarried,0
27440,51,Male,United-States,Husband,0
13700,31,Female,United-States,Unmarried,1
19837,43,Female,United-States,Unmarried,0
14144,57,Male,Iran,Husband,0
22943,30,Male,United-States,Husband,1
23952,59,Male,United-States,Husband,1
21552,23,Female,United-States,Own-child,1
12564,64,Male,United-States,Husband,0
15427,35,Male,United-States,Not-in-family,1
7449,26,Female,United-States,Unmarried,0
11862,23,Male,United-States,Own-child,0
29041,32,Male,United-States,Husband,1
3451,38,Female,United-States,Wife,1
18629,43,Female,United-States,Wife,0
25103,39,Male,United-States,Not-in-family,1
15259,60,Female,Hungary,Not-in-family,0
707,45,Male,United-States,Not-in-family,1
13346,36,Male,United-States,Husband,0
7828,46,Female,United-States,Not-in-family,0
16773,44,Male,United-States,Not-in-family,0
1255,29,Male,United-States,Husband,0
21344,43,Female,United-States,Wife,0
27932,39,Male,United-States,Not-in-family,1
1705,35,Male,United-States,Not-in-family,1
4936,46,Female,United-States,Not-in-family,1
3601,32,Male,United-States,Not-in-family,0
9092,21,Male,United-States,Unmarried,1
505,24,Male,United-States,Not-in-family,1
667,42,Male,United-States,Husband,1
29187,31,Female,United-States,Unmarried,0
27022,63,Male,United-States,Husband,1
16976,23,Female,United-States,Own-child,0
27064,32,Male,United-States,Own-child,0
3025,45,Male,England,Husband,1
3578,37,Male,United-States,Husband,0
29695,47,Male,United-States,Not-in-family,1
3673,39,Male,Germany,Husband,0
32035,40,Male,Mexico,Husband,0
24482,51,Male,United-States,Husband,1
13109,34,Male,United-States,Husband,1
10676,41,Male,United-States,Husband,1
30281,31,Male,United-States,Not-in-family,0
17585,42,Female,England,Not-in-family,0
14729,40,Female,United-States,Unmarried,1
1815,22,Male,United-States,Own-child,0
16329,20,Male,United-States,Own-child,0
14506,57,Male,United-States,Husband,1
10690,44,Female,United-States,Not-in-family,0
30030,51,Female,United-States,Unmarried,1
29458,39,Male,United-States,Husband,1
20112,20,Female,United-States,Own-child,0
22817,34,Female,Puerto-Rico,Wife,0
21512,32,Male,United-States,Husband,0
13069,23,Male,El-Salvador,Husband,0
208,58,Female,United-States,Wife,1
27066,30,Female,United-States,Unmarried,0
23654,34,Male,United-States,Not-in-family,1
25987,24,Male,United-States,Not-in-family,1
16982,51,Male,United-States,Husband,1
24986,33,Female,United-States,Not-in-family,1
2286,41,Male,Taiwan,Husband,0
26693,34,Male,United-States,Husband,0
11888,34,Male,United-States,Own-child,1
24441,25,Male,United-States,Not-in-family,1
16113,54,Male,United-States,Husband,0
16119,30,Female,United-States,Own-child,0
29595,41,Female,United-States,Not-in-family,0
21576,35,Male,United-States,Husband,1
3035,61,Male,United-States,Husband,1
29519,38,Male,United-States,Not-in-family,0
27942,27,Male,United-States,Husband,0
10061,36,Male,United-States,Husband,1
7087,45,Female,United-States,Not-in-family,1
28868,29,Male,United-States,Husband,0
8328,46,Female,United-States,Not-in-family,1
18997,56,Female,United-States,Unmarried,1
12491,19,Female,United-States,Own-child,0
9333,46,Female,United-States,Unmarried,1
4339,46,Male,United-States,Husband,0
21884,57,Male,United-States,Husband,0
22339,32,Male,Mexico,Other-relative,0
12299,60,Male,United-States,Husband,1
24432,31,Male,Mexico,Husband,1
8082,19,Male,United-States,Own-child,0
16703,30,Male,United-States,Husband,0
27214,30,Male,Vietnam,Husband,1
8010,41,Male,United-States,Husband,0
17729,38,Female,United-States,Wife,1
1924,27,Female,United-States,Own-child,1
18404,19,Male,United-States,Own-child,0
1335,33,Female,United-States,Not-in-family,1
18373,31,Male,United-States,Husband,0
3122,26,Female,United-States,Wife,0
19699,44,Male,United-States,Husband,1
6960,32,Male,United-States,Husband,1
21603,31,Male,United-States,Not-in-family,1
28529,19,Male,United-States,Not-in-family,1
30131,35,Female,United-States,Not-in-family,0
21623,50,Male,United-States,Husband,0
5538,34,Male,United-States,Husband,1
984,45,Male,United-States,Not-in-family,1
30762,38,Male,Poland,Husband,1
1063,34,Female,United-States,Unmarried,1
30768,53,Male,United-States,Husband,1
19675,40,Male,United-States,Husband,1
24615,47,Female,United-States,Unmarried,0
26085,32,Female,United-States,Wife,1
13247,44,Female,United-States,Other-relative,1
21280,36,Male,United-States,Husband,0
25346,37,Male,United-States,Not-in-family,1
18495,48,Male,United-States,Husband,0
30004,18,Male,United-States,Own-child,1
155,48,Male,United-States,Husband,1
5356,38,Female,United-States,Own-child,1
20772,71,Female,United-States,Not-in-family,1
24499,40,Male,United-States,Husband,1
1650,19,Male,United-States,Own-child,1
15491,19,Female,United-States,Not-in-family,0
23501,29,Male,United-States,Husband,1
30683,41,Male,United-States,Husband,0
4550,38,Male,United-States,Husband,1
30609,42,Male,United-States,Husband,1
1583,39,Male,United-States,Not-in-family,1
17830,37,Male,United-States,Not-in-family,1
14111,37,Male,United-States,Not-in-family,0
29295,51,Female,United-States,Not-in-family,1
9897,76,Male,United-States,Husband,1
266,19,Male,Canada,Own-child,0
15590,32,Male,United-States,Husband,0
29005,38,Male,United-States,Husband,1
15451,20,Female,United-States,Not-in-family,1
30083,51,Male,United-States,Unmarried,1
20362,36,Male,United-States,Husband,0
16893,54,Male,United-States,Husband,0
23553,53,Male,United-States,Husband,1
29794,47,Female,United-States,Not-in-family,1
21041,21,Female,United-States,Own-child,0
10021,45,Female,United-States,Unmarried,0
25418,39,Male,United-States,Not-in-family,1
22448,49,Female,United-States,Not-in-family,0
21816,39,Female,United-States,Not-in-family,1
11315,66,Male,Philippines,Husband,0
32280,49,Female,United-States,Not-in-family,0
3921,29,Male,United-States,Not-in-family,0
30295,60,Male,United-States,Husband,1
12215,47,Male,United-States,Husband,1
18132,31,Male,United-States,Husband,1
15007,39,Female,United-States,Not-in-family,1
24342,49,Male,United-States,Husband,1
3098,45,Female,United-States,Unmarried,1
14672,41,Female,Hong,Wife,0
28409,28,Female,United-States,Unmarried,1
8788,18,Female,United-States,Own-child,1
22770,41,Female,United-States,Unmarried,0
12101,27,Male,United-States,Other-relative,0
23586,45,Male,United-States,Husband,1
16359,30,Male,United-States,Husband,1
14625,27,Female,Mexico,Own-child,0
11245,53,Male,United-States,Husband,1
3107,61,Male,?,Husband,1
31071,42,Male,United-States,Not-in-family,1
7293,34,Female,Ireland,Not-in-family,0
19544,54,Female,United-States,Not-in-family,1
15687,30,Male,United-States,Other-relative,0
13618,33,Male,United-States,Unmarried,0
28528,38,Male,United-States,Not-in-family,0
19295,27,Female,United-States,Own-child,1
23371,77,Female,United-States,Not-in-family,1
6534,23,Female,United-States,Own-child,0
247,32,Female,United-States,Not-in-family,1
25737,35,Female,United-States,Unmarried,1
17934,39,Male,United-States,Husband,1
11904,57,Male,United-States,Husband,1
19633,57,Female,United-States,Not-in-family,0
5576,45,Male,United-States,Not-in-family,0
5880,28,Male,United-States,Husband,0
2265,43,Male,United-States,Husband,0
4915,18,Male,United-States,Own-child,0
5115,49,Male,United-States,Other-relative,0
28064,47,Male,United-States,Husband,1
8105,32,Male,United-States,Husband,0
32352,28,Male,Portugal,Husband,1
31860,21,Female,United-States,Own-child,0
8039,46,Male,United-States,Husband,1
14835,44,Male,United-States,Husband,0
25928,28,Female,United-States,Wife,0
7860,30,Male,United-States,Husband,1
14875,25,Male,United-States,Husband,0
29988,28,Male,United-States,Not-in-family,0
5403,32,Male,United-States,Husband,0
17708,46,Female,Mexico,Wife,0
12507,24,Male,United-States,Not-in-family,1
24766,47,Female,Germany,Not-in-family,0
25557,36,Male,United-States,Husband,1
5018,33,Male,United-States,Not-in-family,0
9742,64,Male,United-States,Husband,1
2856,46,Male,United-States,Husband,0
24103,58,Male,United-States,Husband,0
19909,56,Male,United-States,Husband,1
31135,41,Male,United-States,Not-in-family,0
21760,41,Male,United-States,Not-in-family,0
4817,27,Female,United-States,Not-in-family,0
26873,42,Male,United-States,Husband,1
13320,35,Female,United-States,Unmarried,1
2176,60,Male,United-States,Husband,1
21361,41,Male,United-States,Not-in-family,1
6282,39,Male,United-States,Husband,1
22237,62,Female,United-States,Not-in-family,0
26298,24,Female,United-States,Own-child,0
5211,47,Male,United-States,Husband,1
28143,68,Male,United-States,Husband,0
31411,54,Male,United-States,Husband,0
14956,61,Male,United-States,Husband,1
24641,54,Male,United-States,Husband,0
12758,47,Female,United-States,Wife,1
6039,55,Female,United-States,Not-in-family,0
31500,23,Female,United-States,Not-in-family,1
19081,21,Female,United-States,Own-child,1
12493,35,Male,United-States,Husband,0
1338,71,Female,United-States,Own-child,1
12350,32,Female,United-States,Own-child,1
30104,55,Male,United-States,Husband,1
29774,39,Male,United-States,Husband,0
5498,43,Female,United-States,Not-in-family,1
29816,19,Male,United-States,Own-child,0
14814,55,Male,United-States,Husband,1
1318,41,Male,United-States,Husband,1
9124,33,Male,United-States,Husband,0
7827,29,Male,United-States,Not-in-family,0
10389,34,Male,United-States,Husband,0
14587,33,Female,United-States,Wife,0
20191,33,Female,United-States,Wife,1
26005,28,Male,United-States,Husband,1
2388,27,Male,United-States,Husband,0
16736,45,Female,United-States,Unmarried,0
16587,40,Male,United-States,Not-in-family,1
29555,38,Male,United-States,Husband,0
16540,33,Male,United-States,Own-child,0
31128,56,Male,?,Husband,0
31918,26,Male,United-States,Not-in-family,1
19108,41,Male,United-States,Husband,1
3132,43,Male,United-States,Husband,0
17335,26,Male,United-States,Husband,1
30332,39,Male,United-States,Not-in-family,1
359,26,Male,Portugal,Husband,0
10671,17,Male,United-States,Own-child,0
30504,36,Male,United-States,Husband,0
19849,60,Female,United-States,Not-in-family,1
29905,19,Female,United-States,Own-child,1
16519,26,Female,United-States,Not-in-family,1
3078,23,Male,United-States,Own-child,1
4714,22,Female,United-States,Own-child,1
27672,45,Male,United-States,Not-in-family,0
26002,50,Male,United-States,Husband,1
20851,24,Male,United-States,Own-child,1
18618,63,Female,United-States,Not-in-family,0
15685,21,Female,United-States,Own-child,0
19717,39,Male,United-States,Husband,0
26041,18,Female,United-States,Own-child,0
11526,18,Female,United-States,Own-child,0
23582,30,Male,United-States,Husband,0
17542,37,Female,United-States,Not-in-family,1
11472,34,Male,United-States,Husband,0
13136,41,Female,United-States,Unmarried,1
31851,42,Male,United-States,Unmarried,1
14213,28,Female,United-States,Not-in-family,0
821,31,Female,United-States,Not-in-family,0
28765,72,Male,United-States,Husband,0
32543,45,Female,United-States,Unmarried,0
21649,34,Female,United-States,Wife,1
9776,36,Female,United-States,Unmarried,1
4115,34,Male,United-States,Husband,1
4985,29,Male,United-States,Unmarried,0
31439,17,Male,United-States,Own-child,0
13009,50,Male,United-States,Husband,1
23951,29,Male,United-States,Husband,0
32523,30,Male,United-States,Not-in-family,1
30280,25,Male,United-States,Husband,0
25850,45,Male,United-States,Husband,0
22970,51,Male,United-States,Husband,1
30715,31,Male,United-States,Husband,1
1409,33,Male,United-States,Husband,1
31733,41,Male,United-States,Husband,0
12505,42,Female,United-States,Wife,0
25800,54,Male,United-States,Husband,0
27659,31,Male,India,Not-in-family,0
7752,41,Male,United-States,Not-in-family,1
31368,27,Male,Ecuador,Other-relative,0
27211,41,Male,United-States,Husband,1
11370,51,Female,United-States,Unmarried,1
13198,63,Male,?,Husband,0
9945,63,Male,Iran,Husband,1
11905,71,Male,United-States,Husband,1
15164,39,Male,United-States,Husband,1
4052,31,Male,United-States,Not-in-family,1
25487,33,Male,United-States,Husband,0
6656,31,Female,United-States,Own-child,0
430,80,Male,United-States,Not-in-family,1
31569,46,Female,United-States,Not-in-family,1
20291,21,Male,United-States,Own-child,0
1328,24,Female,United-States,Own-child,0
12489,21,Female,United-States,Not-in-family,1
8676,27,Female,United-States,Not-in-family,1
26662,18,Male,United-States,Own-child,0
24275,26,Male,United-States,Not-in-family,1
28378,28,Male,United-States,Not-in-family,1
21072,56,Male,United-States,Not-in-family,0
27755,29,Female,United-States,Not-in-family,0
964,28,Male,United-States,Husband,1
13284,65,Female,United-States,Unmarried,1
20729,40,Female,United-States,Unmarried,1
18438,31,Male,?,Other-relative,0
10104,51,Male,United-States,Husband,1
15104,45,Male,United-States,Husband,0
17702,62,Male,United-States,Husband,0
4863,41,Male,United-States,Husband,1
16872,36,Female,United-States,Not-in-family,1
20526,26,Female,United-States,Own-child,0
14850,24,Male,United-States,Own-child,0
26426,37,Male,United-States,Husband,0
14359,38,Male,United-States,Husband,0
19083,61,Male,United-States,Husband,0
7576,40,Female,United-States,Own-child,0
31759,18,Male,United-States,Not-in-family,1
10933,41,Male,United-States,Not-in-family,0
10728,61,Female,United-States,Not-in-family,1
27838,56,Male,United-States,Husband,1
28696,33,Male,United-States,Not-in-family,1
22848,18,Male,United-States,Other-relative,0
3843,20,Male,United-States,Own-child,0
1251,48,Male,United-States,Husband,1
16187,37,Female,United-States,Unmarried,0
3813,46,Female,United-States,Not-in-family,0
16561,32,Male,United-States,Not-in-family,0
1397,54,Male,United-States,Husband,1
8924,29,Male,United-States,Husband,1
4273,72,Female,United-States,Unmarried,0
21135,69,Male,United-States,Husband,0
31706,29,Male,United-States,Husband,0
24357,26,Female,United-States,Unmarried,0
28134,32,Male,United-States,Husband,1
81,52,Male,Cuba,Husband,1
2082,40,Female,United-States,Unmarried,1
29771,59,Male,United-States,Husband,1
23926,59,Male,United-States,Husband,1
1291,63,Female,El-Salvador,Unmarried,0
28788,45,Female,United-States,Unmarried,0
15975,57,Male,United-States,Not-in-family,0
13613,43,Male,United-States,Not-in-family,0
27537,46,Male,United-States,Husband,0
2320,40,Male,United-States,Not-in-family,0
30010,47,Male,?,Husband,0
6024,52,Male,United-States,Husband,0
9380,39,Female,United-States,Unmarried,0
15112,44,Male,United-States,Unmarried,0
3854,60,Male,United-States,Husband,1
23372,22,Male,United-States,Own-child,0
23738,26,Female,United-States,Wife,1
19125,19,Male,United-States,Own-child,0
10257,36,Female,United-States,Not-in-family,1
4222,41,Male,United-States,Not-in-family,1
26029,52,Male,United-States,Husband,1
6291,50,Male,United-States,Husband,0
7343,52,Male,United-States,Husband,1
4344,51,Male,United-States,Husband,0
1398,51,Male,United-States,Husband,0
10470,51,Male,United-States,Husband,1
6600,33,Male,United-States,Husband,1
13729,39,Male,United-States,Not-in-family,0
13270,41,Male,United-States,Husband,1
18839,66,Male,Hungary,Husband,0
32138,50,Male,United-States,Other-relative,0
21067,35,Female,United-States,Wife,1
14311,33,Male,United-States,Unmarried,0
19780,63,Female,United-States,Other-relative,1
16935,25,Male,United-States,Own-child,1
15567,61,Female,United-States,Unmarried,1
18068,39,Male,United-States,Husband,1
8224,29,Male,United-States,Husband,1
10823,23,Female,United-States,Own-child,0
15155,47,Female,United-States,Unmarried,1
29266,52,Male,United-States,Husband,0
4654,33,Male,United-States,Husband,1
28392,33,Male,United-States,Own-child,1
1668,52,Male,United-States,Husband,0
19807,48,Female,United-States,Wife,0
29250,33,Male,United-States,Not-in-family,0
29611,47,Male,United-States,Husband,0
6290,35,Female,United-States,Not-in-family,0
6975,47,Female,United-States,Not-in-family,1
25437,51,Male,United-States,Husband,1
27328,31,Male,United-States,Not-in-family,0
23500,31,Male,United-States,Husband,0
11644,23,Female,United-States,Not-in-family,0
16817,66,Female,Puerto-Rico,Not-in-family,0
29092,64,Male,United-States,Husband,1
24981,43,Male,India,Other-relative,1
8660,33,Male,United-States,Husband,1
26509,45,Female,United-States,Unmarried,0
29215,39,Female,United-States,Unmarried,0
19302,43,Male,United-States,Husband,1
12971,17,Female,United-States,Own-child,0
32283,54,Male,United-States,Husband,0
17896,55,Female,United-States,Not-in-family,1
1905,44,Male,United-States,Husband,1
17821,57,Male,United-States,Husband,1
28997,54,Male,United-States,Husband,1
7049,22,Male,United-States,Own-child,0
9791,55,Male,United-States,Husband,0
23956,59,Male,United-States,Husband,0
10840,22,Female,United-States,Own-child,0
28916,23,Male,Mexico,Husband,0
16898,27,Male,United-States,Own-child,1
21300,23,Male,United-States,Husband,1
17933,38,Male,Mexico,Husband,0
19649,19,Female,United-States,Unmarried,0
2201,28,Male,United-States,Husband,0
6006,33,Male,Philippines,Husband,1
3834,32,Female,?,Not-in-family,0
23310,57,Male,United-States,Husband,1
4968,34,Male,United-States,Other-relative,0
11658,19,Male,United-States,Own-child,0
25379,45,Male,United-States,Not-in-family,1
24305,32,Male,United-States,Not-in-family,1
5922,33,Male,United-States,Husband,1
11259,36,Female,United-States,Unmarried,0
369,39,Female,United-States,Unmarried,0
20511,36,Male,Mexico,Husband,1
6935,60,Male,United-States,Husband,0
9704,46,Female,United-States,Not-in-family,0
9666,29,Female,El-Salvador,Not-in-family,0
23244,58,Male,United-States,Husband,0
10881,28,Female,United-States,Own-child,0
15726,37,Male,United-States,Husband,0
28772,67,Female,United-States,Not-in-family,0
15844,59,Male,United-States,Not-in-family,0
18590,31,Male,Mexico,Husband,1
6473,24,Male,United-States,Husband,1
2540,63,Female,United-States,Unmarried,0
11420,19,Female,United-States,Own-child,0
31155,31,Male,United-States,Husband,0
29134,47,Male,United-States,Husband,1
27267,62,Male,United-States,Husband,1
21024,43,Male,United-States,Not-in-family,1
11791,23,Female,United-States,Not-in-family,0
32004,42,Male,United-States,Not-in-family,0
439,42,Female,United-States,Wife,1
29475,31,Male,United-States,Own-child,1
8845,30,Female,United-States,Unmarried,0
21419,59,Male,United-States,Husband,1
15080,52,Female,United-States,Wife,0
1278,47,Male,United-States,Husband,0
18780,26,Female,United-States,Unmarried,0
16029,26,Female,United-States,Not-in-family,1
6904,36,Male,United-States,Husband,0
26441,58,Male,United-States,Husband,0
8948,53,Female,United-States,Not-in-family,1
16255,64,Female,United-States,Unmarried,0
22553,29,Male,United-States,Husband,1
14366,42,Male,United-States,Husband,0
22752,31,Male,United-States,Not-in-family,1
110,24,Male,United-States,Other-relative,1
8087,30,Male,United-States,Not-in-family,0
18356,22,Male,United-States,Not-in-family,0
30771,29,Female,United-States,Own-child,0
21311,36,Male,United-States,Husband,1
465,37,Female,United-States,Wife,0
3160,43,Male,United-States,Unmarried,0
8231,57,Male,United-States,Husband,0
1412,39,Male,United-States,Husband,0
2958,40,Female,United-States,Not-in-family,0
12052,70,Male,United-States,Not-in-family,1
9651,34,Female,United-States,Wife,1
5938,52,Male,United-States,Own-child,1
10162,38,Male,United-States,Husband,1
710,28,Male,United-States,Husband,1
13078,56,Male,United-States,Husband,0
6709,42,Female,United-States,Not-in-family,1
30554,22,Female,United-States,Not-in-family,0
29281,19,Female,United-States,Own-child,1
11711,49,Male,United-States,Not-in-family,1
905,46,Female,United-States,Not-in-family,1
24310,43,Female,United-States,Wife,1
27925,68,Male,United-States,Husband,1
11818,36,Male,United-States,Unmarried,0
13803,63,Male,United-States,Husband,1
7886,43,Male,United-States,Husband,0
17026,36,Male,United-States,Own-child,0
21593,34,Male,United-States,Not-in-family,1
19138,30,Male,United-States,Husband,0
26059,60,Male,United-States,Husband,1
26798,20,Male,United-States,Own-child,1
30291,19,Male,United-States,Own-child,1
3639,39,Male,United-States,Husband,0
26504,50,Male,United-States,Not-in-family,1
16871,35,Male,United-States,Own-child,1
30170,40,Male,?,Husband,1
4058,46,Male,United-States,Husband,0
1677,24,Male,United-States,Not-in-family,1
21516,78,Male,United-States,Husband,0
11230,66,Male,United-States,Husband,1
22194,55,Male,United-States,Husband,1
31884,41,Male,United-States,Husband,0
17267,18,Male,United-States,Husband,1
5407,35,Female,United-States,Unmarried,0
16168,37,Male,United-States,Not-in-family,1
26557,42,Male,United-States,Husband,1
22422,71,Male,United-States,Unmarried,1
13021,24,Male,United-States,Own-child,0
5389,42,Male,United-States,Husband,1
27207,23,Male,United-States,Husband,1
11293,44,Female,United-States,Own-child,0
30319,18,Male,United-States,Own-child,1
30457,43,Male,United-States,Not-in-family,1
31575,18,Female,United-States,Not-in-family,1
19015,38,Male,United-States,Husband,1
27323,52,Male,United-States,Husband,1
19962,34,Male,United-States,Husband,0
5658,38,Female,United-States,Wife,1
23389,39,Male,United-States,Husband,1
12739,58,Male,United-States,Husband,1
2730,54,Female,United-States,Other-relative,0
23771,20,Male,United-States,Own-child,0
12035,65,Male,United-States,Husband,0
23612,18,Female,United-States,Wife,0
24817,32,Male,United-States,Husband,1
21910,39,Female,United-States,Unmarried,0
16128,27,Male,United-States,Husband,0
9159,21,Male,United-States,Not-in-family,1
13818,52,Female,United-States,Own-child,0
11399,37,Male,United-States,Husband,1
29340,52,Male,United-States,Husband,1
12389,39,Female,United-States,Unmarried,1
2858,17,Male,United-States,Own-child,0
6453,42,Female,United-States,Not-in-family,1
22249,19,Female,United-States,Own-child,1
29116,22,Male,United-States,Own-child,0
30433,29,Male,United-States,Husband,1
29638,32,Male,United-States,Husband,1
18518,19,Male,United-States,Other-relative,0
26425,22,Male,United-States,Not-in-family,1
30811,57,Female,United-States,Not-in-family,0
1558,25,Male,United-States,Not-in-family,1
8222,28,Male,United-States,Other-relative,1
2805,18,Male,United-States,Own-child,0
19090,18,Female,United-States,Own-child,0
7536,43,Male,United-States,Husband,0
30117,42,Male,Mexico,Husband,1
734,45,Female,United-States,Wife,1
8815,34,Male,United-States,Not-in-family,0
18864,53,Male,United-States,Husband,0
21903,38,Male,Guatemala,Husband,1
13144,37,Male,United-States,Husband,0
12727,20,Female,United-States,Not-in-family,0
25917,47,Male,United-States,Husband,1
30289,24,Female,Philippines,Own-child,1
22474,34,Male,?,Husband,1
12903,50,Male,United-States,Husband,1
9253,45,Female,United-States,Not-in-family,0
20708,28,Female,United-States,Not-in-family,0
32046,32,Male,United-States,Husband,1
28458,23,Male,United-States,Own-child,0
25241,29,Male,?,Not-in-family,1
27827,21,Female,United-States,Own-child,1
6998,18,Male,United-States,Own-child,1
23215,55,Male,United-States,Husband,0
8540,35,Male,Cuba,Husband,0
19084,52,Female,United-States,Wife,0
7522,54,Male,United-States,Husband,1
24719,33,Male,United-States,Husband,0
1875,63,Male,United-States,Husband,1
24145,21,Female,United-States,Own-child,0
2184,63,Male,United-States,Husband,1
23458,24,Female,United-States,Own-child,0
14548,24,Female,United-States,Not-in-family,1
