record_id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31607,*,Private-sector,211695,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
31608,*,Private-sector,102346,Higher-education,13,Married-spouse-present,Non-manual,Wife,White,Female,0,2415,20,North-America,>50K
31609,*,Private-sector,128796,Higher-education,12,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31610,*,Private-sector,111129,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31611,*,Government,44566,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
31612,*,Private-sector,118497,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,60,North-America,<=50K
31613,*,Private-sector,334291,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1887,40,North-America,>50K
31614,*,Private-sector,237920,Higher-education,16,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
31615,*,Government,136331,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
31617,*,Self-employed,119793,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
31618,*,Private-sector,24982,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,7688,0,40,North-America,>50K
31619,*,Self-employed,231714,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31620,*,Private-sector,229272,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,>50K
31621,*,Unknown,68219,Pre-higher-education,5,Married-spouse-present,Unknown,Husband,White,Male,0,0,40,North-America,<=50K
31622,*,Self-employed,268831,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,53,North-America,<=50K
31623,*,Self-employed,149640,Higher-education,15,Never-married,Non-manual,Not-in-family,White,Male,0,0,30,North-America,>50K
31624,*,Private-sector,261725,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,35,North-America,<=50K
31625,*,Private-sector,161387,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,16,North-America,<=50K
31626,*,Government,260167,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
31627,*,Private-sector,200928,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,22,North-America,<=50K
31628,*,Government,155594,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31629,*,Self-employed,79539,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,<=50K
31630,*,Private-sector,469454,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31631,*,Private-sector,331482,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,<=50K
31632,*,Private-sector,225193,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
31633,*,Unknown,370727,Higher-education,13,Married-spouse-present,Unknown,Wife,White,Female,0,1977,40,North-America,>50K
31634,*,Private-sector,82393,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Own-child,Non-White,Male,0,0,25,Southeast-Asia,<=50K
31635,*,Unknown,37170,Pre-higher-education,4,Married-spouse-present,Unknown,Husband,White,Male,0,0,20,North-America,<=50K
31636,*,Private-sector,58484,Higher-education,13,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,<=50K
31638,*,Private-sector,344621,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
31639,*,Private-sector,174752,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,>50K
31640,*,Self-employed,174202,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,60,North-America,<=50K
31642,*,Private-sector,316000,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31643,*,Government,216871,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,1740,40,North-America,<=50K
31645,*,Self-employed,112115,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,7688,0,40,North-America,>50K
31646,*,Private-sector,264651,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
31647,*,Private-sector,99185,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,58,North-America,<=50K
31648,*,Private-sector,176186,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
31649,*,Private-sector,100219,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,45,North-America,<=50K
31650,*,Private-sector,46691,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
31651,*,Government,297735,Higher-education,15,Never-married,Non-manual,Not-in-family,White,Male,0,0,90,North-America,<=50K
31652,*,Private-sector,132222,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,4386,0,50,North-America,>50K
31653,*,Private-sector,189656,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,60,North-America,>50K
31654,*,Government,224934,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
31655,*,Self-employed,149218,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,70,North-America,>50K
31656,*,Private-sector,158508,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,36,North-America,<=50K
31657,*,Government,261203,Pre-higher-education,4,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
31658,*,Private-sector,309504,Pre-higher-education,6,Never-married,Non-manual,Unmarried,White,Female,0,0,24,North-America,<=50K
31659,*,Government,324637,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
31660,*,Private-sector,267426,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31661,*,Unknown,229016,Pre-higher-education,9,Married-spouse-present,Unknown,Wife,White,Female,0,0,25,North-America,<=50K
31662,*,Private-sector,46401,Higher-education,10,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,47,North-America,<=50K
31663,*,Private-sector,114288,Pre-higher-education,9,Previously-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
31664,*,Unknown,203849,Higher-education,10,Previously-married,Unknown,Not-in-family,White,Female,0,0,40,North-America,<=50K
31665,*,Government,193882,Pre-higher-education,9,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
31666,*,Private-sector,311269,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
31667,*,Private-sector,156117,Higher-education,11,Previously-married,Non-manual,Not-in-family,White,Female,0,0,32,North-America,<=50K
31668,*,Unknown,169917,Pre-higher-education,4,Previously-married,Unknown,Not-in-family,White,Female,0,0,4,North-America,<=50K
31669,*,Private-sector,222615,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
31670,*,Government,106900,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,60,North-America,>50K
31671,*,Government,78036,Higher-education,11,Married-spouse-present,Non-manual,Wife,White,Female,0,0,65,North-America,>50K
31672,*,Private-sector,380560,Pre-higher-education,9,Never-married,Manual-or-service,Other-relative,White,Male,0,0,40,Central-America,<=50K
31673,*,Private-sector,167106,Higher-education,13,Married-spouse-present,Non-manual,Husband,Non-White,Male,3103,0,35,Southeast-Asia,>50K
31674,*,Private-sector,289436,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,>50K
31675,*,Private-sector,749636,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
31676,*,Self-employed,154120,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,55,North-America,<=50K
31677,*,Private-sector,105119,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
31679,*,Private-sector,182237,Pre-higher-education,6,Previously-married,Manual-or-service,Unmarried,White,Male,0,0,40,North-America,<=50K
31680,*,Private-sector,102130,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,65,North-America,>50K
31681,*,Private-sector,266324,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1902,99,North-America,>50K
31682,*,Private-sector,170562,Pre-higher-education,8,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31683,*,Private-sector,240543,Pre-higher-education,7,Never-married,Manual-or-service,Own-child,White,Female,0,0,20,North-America,<=50K
31684,*,Government,187046,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31685,*,Private-sector,389254,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
31687,*,Private-sector,197997,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,30,North-America,<=50K
31688,*,Self-employed,343789,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,7688,0,55,North-America,>50K
31689,*,Private-sector,191088,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,1741,52,North-America,<=50K
31690,*,Government,141649,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
31691,*,Private-sector,433906,Higher-education,12,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
31692,*,Private-sector,207982,Higher-education,10,Never-married,Manual-or-service,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
31693,*,Private-sector,175925,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31694,*,Private-sector,85767,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,48,North-America,<=50K
31695,*,Self-employed,281030,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
31696,*,Unknown,313986,Pre-higher-education,9,Married-spouse-present,Unknown,Husband,White,Male,0,0,40,North-America,>50K
31697,*,Private-sector,396595,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,>50K
31698,*,Unknown,189203,Higher-education,12,Never-married,Unknown,Not-in-family,White,Male,0,0,20,North-America,<=50K
31699,*,Self-employed,163108,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,99,North-America,<=50K
31700,*,Private-sector,141590,Pre-higher-education,7,Never-married,Manual-or-service,Own-child,White,Female,0,0,12,North-America,<=50K
31702,*,Private-sector,67728,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,5013,0,40,Western-Europe,<=50K
31703,*,Private-sector,345522,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,3103,0,70,North-America,>50K
31704,*,Private-sector,330087,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31705,*,Self-employed,204322,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
31706,*,Private-sector,50295,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,48,North-America,<=50K
31707,*,Self-employed,147258,Higher-education,11,Never-married,Manual-or-service,Own-child,White,Male,0,0,65,North-America,<=50K
31708,*,Private-sector,194260,Higher-education,10,Never-married,Non-manual,Own-child,White,Female,0,0,20,North-America,<=50K
31709,*,Private-sector,437727,Pre-higher-education,5,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
31711,*,Unknown,186611,Pre-higher-education,9,Never-married,Unknown,Not-in-family,White,Male,0,0,40,North-America,<=50K
31712,*,Private-sector,280960,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,24,North-America,<=50K
31713,*,Private-sector,33117,Higher-education,12,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31714,*,Private-sector,169628,Higher-education,13,Never-married,Non-manual,Unmarried,Non-White,Female,0,0,35,North-America,>50K
31715,*,Government,124942,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,45,North-America,<=50K
31716,*,Private-sector,143368,Higher-education,10,Never-married,Manual-or-service,Not-in-family,Non-White,Male,0,0,55,North-America,<=50K
31717,*,Private-sector,255621,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,50,North-America,<=50K
31718,*,Self-employed,154227,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Male,0,0,75,North-America,<=50K
31719,*,Private-sector,171438,Higher-education,11,Previously-married,Non-manual,Unmarried,White,Female,0,0,45,North-America,<=50K
31720,*,Private-sector,191524,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
31721,*,Private-sector,377017,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,32,North-America,<=50K
31722,*,Private-sector,192806,Pre-higher-education,4,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,33,North-America,<=50K
31723,*,Unknown,259120,Higher-education,10,Married-spouse-present,Unknown,Wife,White,Female,0,0,10,North-America,<=50K
31724,*,Government,234195,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,35,North-America,<=50K
31725,*,Private-sector,147596,Higher-education,10,Previously-married,Non-manual,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
31726,*,Private-sector,147251,Higher-education,10,Married-spouse-present,Non-manual,Wife,White,Female,0,0,36,North-America,<=50K
31727,*,Private-sector,176157,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
31728,*,Government,176162,Higher-education,11,Never-married,Manual-or-service,Own-child,White,Male,0,0,30,North-America,<=50K
31729,*,Private-sector,384150,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31730,*,Private-sector,107665,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31731,*,Unknown,82635,Pre-higher-education,7,Married-spouse-present,Unknown,Husband,White,Male,0,0,40,North-America,<=50K
31732,*,Government,165827,Higher-education,16,Married-spouse-present,Non-manual,Husband,White,Male,0,0,55,North-America,<=50K
31733,*,Private-sector,287306,Higher-education,12,Married-spouse-present,Non-manual,Husband,White,Male,15024,0,60,North-America,>50K
31734,*,Self-employed,78786,Pre-higher-education,4,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,10,North-America,<=50K
31735,*,Self-employed,33310,Higher-education,15,Previously-married,Manual-or-service,Not-in-family,White,Female,0,2339,35,North-America,<=50K
31736,*,Private-sector,349368,Higher-education,13,Never-married,Non-manual,Own-child,White,Female,0,0,30,North-America,<=50K
31737,*,Private-sector,117674,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,38,North-America,<=50K
31738,*,Private-sector,310889,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,55,North-America,<=50K
31739,*,Unknown,187167,Pre-higher-education,9,Previously-married,Unknown,Not-in-family,White,Female,0,0,30,North-America,<=50K
31740,*,Private-sector,379919,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31741,*,Government,34862,Higher-education,12,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,<=50K
31742,*,Private-sector,201723,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,15024,0,45,North-America,>50K
31743,*,Government,161463,Higher-education,15,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,>50K
31744,*,Private-sector,186410,Higher-education,15,Never-married,Non-manual,Not-in-family,White,Male,0,0,50,North-America,>50K
31745,*,Government,62020,Higher-education,15,Previously-married,Non-manual,Not-in-family,Non-White,Male,0,0,55,North-America,>50K
31746,*,Private-sector,42044,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31747,*,Private-sector,170230,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Female,0,0,55,North-America,>50K
31748,*,Private-sector,341358,Higher-education,11,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31749,*,Private-sector,199426,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Female,0,0,17,North-America,<=50K
31750,*,Private-sector,89172,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,>50K
31752,*,Private-sector,140673,Higher-education,10,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,>50K
31753,*,Unknown,71788,Higher-education,10,Never-married,Unknown,Own-child,White,Female,0,0,18,North-America,<=50K
31754,*,Government,326033,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,80,North-America,<=50K
31755,*,Private-sector,129305,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,30,North-America,<=50K
31756,*,Private-sector,171067,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Female,0,0,40,North-America,<=50K
31757,*,Private-sector,143582,Higher-education,10,Never-married,Non-manual,Not-in-family,Non-White,Female,0,0,35,East-Asia,<=50K
31759,*,Private-sector,257980,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
31760,*,Private-sector,182866,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
31761,*,Self-employed,69333,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,>50K
31762,*,Private-sector,668362,Pre-higher-education,2,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
31763,*,Private-sector,132879,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
31764,*,Private-sector,181219,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,1848,40,North-America,>50K
31765,*,Unknown,166018,Higher-education,10,Never-married,Unknown,Own-child,White,Female,0,0,40,North-America,<=50K
31766,*,Private-sector,120518,Pre-higher-education,9,Previously-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
31767,*,Private-sector,183532,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,25,North-America,<=50K
31768,*,Private-sector,49298,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
31769,*,Private-sector,157332,Higher-education,10,Never-married,Non-manual,Own-child,White,Female,0,0,25,North-America,<=50K
31771,*,Private-sector,31143,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
31773,*,Private-sector,184872,Higher-education,13,Married-spouse-present,Non-manual,Wife,White,Female,0,0,55,North-America,>50K
31775,*,Unknown,101602,Higher-education,16,Married-spouse-present,Unknown,Husband,White,Male,0,0,25,North-America,>50K
31776,*,Private-sector,60940,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Female,8614,0,50,Western-Europe,>50K
31777,*,Private-sector,292590,Pre-higher-education,9,Married-spouse-present,Non-manual,Other-relative,White,Female,0,0,25,North-America,<=50K
31778,*,Private-sector,141420,Higher-education,13,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,30,North-America,<=50K
31779,*,Private-sector,159389,Higher-education,12,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
31780,*,Private-sector,254534,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
31781,*,Government,89508,Higher-education,15,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
31782,*,Self-employed,238980,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Male,0,0,60,North-America,<=50K
31783,*,Private-sector,178946,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,48,North-America,>50K
31784,*,Private-sector,204752,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,50,North-America,<=50K
31785,*,Private-sector,290213,Higher-education,10,Previously-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
31786,*,Private-sector,102615,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,1902,40,North-America,>50K
31787,*,Private-sector,291965,Higher-education,10,Never-married,Non-manual,Unmarried,Non-White,Female,0,0,40,Southeast-Asia,<=50K
31788,*,Government,175339,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
31789,*,Private-sector,90547,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,Non-White,Female,0,0,23,North-America,<=50K
31790,*,Unknown,449101,Pre-higher-education,9,Married-spouse-present,Unknown,Own-child,White,Female,0,0,30,North-America,<=50K
31791,*,Self-employed,101722,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,3137,0,40,North-America,<=50K
31793,*,Unknown,147989,Pre-higher-education,9,Previously-married,Unknown,Not-in-family,White,Female,0,0,35,North-America,<=50K
31794,*,Self-employed,204470,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,36,North-America,>50K
31795,*,Government,311409,Higher-education,14,Married-spouse-present,Non-manual,Husband,Non-White,Male,7688,0,30,North-America,>50K
31797,*,Private-sector,218015,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,48,North-America,<=50K
31798,*,Government,77634,Pre-higher-education,1,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,24,North-America,<=50K
31799,*,Self-employed,42984,Higher-education,15,Married-spouse-present,Non-manual,Husband,White,Male,0,0,70,North-America,>50K
31800,*,Private-sector,413297,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,3411,0,70,Central-America,<=50K
31801,*,Self-employed,218835,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,Western-Europe,<=50K
31802,*,Private-sector,341051,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,15024,0,60,North-America,>50K
31803,*,Private-sector,252419,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
31805,*,Private-sector,237848,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,3,North-America,<=50K
31806,*,Private-sector,174826,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
31807,*,Self-employed,170086,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,>50K
31808,*,Private-sector,470368,Higher-education,12,Previously-married,Non-manual,Unmarried,White,Female,0,0,48,North-America,<=50K
31809,*,Government,75235,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,5178,0,40,North-America,>50K
31810,*,Unknown,35854,Higher-education,10,Never-married,Unknown,Own-child,White,Female,0,0,40,North-America,<=50K
31811,*,Private-sector,746432,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,Non-White,Male,0,0,48,North-America,<=50K
31812,*,Self-employed,258498,Higher-education,10,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,52,North-America,<=50K
31813,*,Private-sector,176063,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,<=50K
31814,*,Self-employed,26865,Pre-higher-education,4,Never-married,Manual-or-service,Unmarried,White,Male,0,0,20,North-America,<=50K
31815,*,Private-sector,104724,Higher-education,16,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31816,*,Private-sector,346321,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,>50K
31818,*,Private-sector,153078,Higher-education,15,Never-married,Non-manual,Own-child,Non-White,Male,0,0,40,North-America,<=50K
31819,*,Private-sector,176063,Higher-education,11,Married-spouse-present,Non-manual,Husband,White,Male,15024,0,55,North-America,>50K
31820,*,Private-sector,451059,Pre-higher-education,5,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
31821,*,Unknown,229533,Pre-higher-education,9,Married-spouse-present,Unknown,Husband,White,Male,0,0,40,North-America,<=50K
31822,*,Private-sector,106437,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
31823,*,Government,294313,Higher-education,10,Married-spouse-present,Non-manual,Wife,Non-White,Female,0,0,55,North-America,<=50K
31824,*,Private-sector,67903,Pre-higher-education,5,Previously-married,Manual-or-service,Not-in-family,Non-White,Male,0,0,40,North-America,<=50K
31825,*,Private-sector,133669,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
31826,*,Self-employed,251730,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,60,North-America,>50K
31827,*,Private-sector,72896,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,<=50K
31828,*,Private-sector,155664,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,99999,0,55,North-America,>50K
31829,*,Private-sector,206520,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Male,0,0,45,North-America,<=50K
31830,*,Private-sector,72338,Higher-education,15,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,65,East-Asia,>50K
31831,*,Government,34640,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,1887,40,North-America,>50K
31832,*,Private-sector,236543,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,68,North-America,<=50K
31833,*,Government,43702,Higher-education,11,Married-spouse-present,Non-manual,Wife,White,Female,0,0,37,North-America,<=50K
31834,*,Private-sector,335248,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
31835,*,Private-sector,198197,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,45,North-America,<=50K
31836,*,Unknown,281768,Higher-education,12,Married-spouse-present,Unknown,Husband,White,Male,0,0,4,North-America,<=50K
31837,*,Private-sector,160594,Higher-education,12,Never-married,Non-manual,Own-child,White,Male,0,0,3,North-America,<=50K
31839,*,Private-sector,188171,Higher-education,12,Never-married,Manual-or-service,Own-child,White,Male,0,0,60,North-America,<=50K
31840,*,Private-sector,125000,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
31841,*,Private-sector,166509,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
31842,*,Private-sector,402367,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,7688,0,45,North-America,>50K
31843,*,Government,204123,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,10,North-America,<=50K
31844,*,Self-employed,220786,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,60,North-America,<=50K
31845,*,Private-sector,254146,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1902,40,North-America,>50K
31846,*,Government,152461,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,42,North-America,<=50K
31847,*,Private-sector,223669,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,30,North-America,<=50K
31848,*,Private-sector,120270,Higher-education,11,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
