target_id,known_values,qid_filter_values,refine_values,qid_exposed_values,qid_equivalence_class_size,stage1_equivalence_class_size,reduced_equivalence_class_size,stage2_equivalence_class_size,equivalence_class_size,equivalence_class_reduction,equivalence_class_reduction_rate,true_record_in_qid_class,true_record_in_reduced_class,unique_reidentified,false_unique_match,true_sensitive_value,predicted_sensitive_top_value,predicted_sensitive_top_probability,true_sensitive_probability,sensitive_value_certain,n_distinct_sensitive_values,sensitive_distribution_json
3684,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,<=50K,>50K,0.597484,0.402516,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
24606,age=47 | sex=Male | native-country=? | relationship=Husband | capital-loss=0,native-country=?,age=47 | sex=Male | relationship=Husband | capital-loss=0,native-country=Unknown,496,496,11,11,11,485,0.977823,True,True,False,False,>50K,<=50K,0.545455,0.454545,False,2,"{""<=50K"": 0.545455, "">50K"": 0.454545}"
25848,age=42 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=42 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,39,39,39,29110,0.998662,True,True,False,False,<=50K,>50K,0.538462,0.461538,False,2,"{"">50K"": 0.538462, ""<=50K"": 0.461538}"
17217,age=24 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=24 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,113,113,113,29036,0.996123,True,True,False,False,<=50K,<=50K,0.884956,0.884956,False,2,"{""<=50K"": 0.884956, "">50K"": 0.115044}"
23832,age=27 | sex=Female | native-country=Philippines | relationship=Not-in-family | capital-loss=0,native-country=Philippines,age=27 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=Southeast-Asia,293,293,3,3,3,290,0.989761,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
754,age=39 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=39 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,99,99,99,29050,0.996604,True,True,False,False,<=50K,<=50K,0.767677,0.767677,False,2,"{""<=50K"": 0.767677, "">50K"": 0.232323}"
37,age=19 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=19 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,6,6,6,29143,0.999794,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
28724,age=38 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=38 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,368,368,368,28781,0.987375,True,True,False,False,>50K,>50K,0.519022,0.519022,False,2,"{"">50K"": 0.519022, ""<=50K"": 0.480978}"
21748,age=38 | sex=Male | native-country=Puerto-Rico | relationship=Husband | capital-loss=0,native-country=Puerto-Rico,age=38 | sex=Male | relationship=Husband | capital-loss=0,native-country=Caribbean,201,201,3,3,3,198,0.985075,True,True,False,False,<=50K,>50K,0.666667,0.333333,False,2,"{"">50K"": 0.666667, ""<=50K"": 0.333333}"
21190,age=42 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=42 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,64,64,64,29085,0.997804,True,True,False,False,>50K,<=50K,0.828125,0.171875,False,2,"{""<=50K"": 0.828125, "">50K"": 0.171875}"
27601,age=53 | sex=Male | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=53 | sex=Male | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,8,8,8,29141,0.999726,True,True,False,False,<=50K,<=50K,0.75,0.75,False,2,"{""<=50K"": 0.75, "">50K"": 0.25}"
23032,age=33 | sex=Male | native-country=? | relationship=Husband | capital-loss=0,native-country=?,age=33 | sex=Male | relationship=Husband | capital-loss=0,native-country=Unknown,496,496,4,4,4,492,0.991935,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
22333,age=42 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=42 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,329,329,329,28820,0.988713,True,True,False,False,<=50K,<=50K,0.50152,0.50152,False,2,"{""<=50K"": 0.50152, "">50K"": 0.49848}"
11852,age=50 | sex=Female | native-country=Canada | relationship=Wife | capital-loss=0,native-country=Canada,age=50 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,23,23,23,29126,0.999211,True,True,False,False,>50K,>50K,0.521739,0.521739,False,2,"{"">50K"": 0.521739, ""<=50K"": 0.478261}"
24777,age=59 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=59 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,37,37,37,29112,0.998731,True,True,False,False,<=50K,<=50K,0.891892,0.891892,False,2,"{""<=50K"": 0.891892, "">50K"": 0.108108}"
17302,age=60 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=60 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,173,173,173,28976,0.994065,True,True,False,False,<=50K,<=50K,0.624277,0.624277,False,2,"{""<=50K"": 0.624277, "">50K"": 0.375723}"
18759,age=25 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=25 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,128,128,128,29021,0.995609,True,True,False,False,<=50K,<=50K,0.984375,0.984375,False,2,"{""<=50K"": 0.984375, "">50K"": 0.015625}"
29503,age=23 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=23 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,139,139,139,29010,0.995231,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
29194,age=39 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=39 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,47,47,47,29102,0.998388,True,True,False,False,<=50K,>50K,0.574468,0.425532,False,2,"{"">50K"": 0.574468, ""<=50K"": 0.425532}"
26977,age=73 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=73 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,2,2,2,29147,0.999931,True,True,False,False,>50K,<=50K,0.5,0.5,False,2,"{""<=50K"": 0.5, "">50K"": 0.5}"
24194,age=29 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=29 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,129,129,129,29020,0.995574,True,True,False,False,<=50K,<=50K,0.899225,0.899225,False,2,"{""<=50K"": 0.899225, "">50K"": 0.100775}"
13771,age=20 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=20 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,231,231,231,28918,0.992075,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
12481,age=44 | sex=Male | native-country=United-States | relationship=Other-relative | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Other-relative | capital-loss=0,native-country=North-America,29149,29149,3,3,3,29146,0.999897,True,True,False,False,<=50K,<=50K,0.666667,0.666667,False,2,"{""<=50K"": 0.666667, "">50K"": 0.333333}"
29106,age=27 | sex=Female | native-country=United-States | relationship=Other-relative | capital-loss=0,native-country=United-States,age=27 | sex=Female | relationship=Other-relative | capital-loss=0,native-country=North-America,29149,29149,6,6,6,29143,0.999794,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
10835,age=30 | sex=Female | native-country=Philippines | relationship=Wife | capital-loss=0,native-country=Philippines,age=30 | sex=Female | relationship=Wife | capital-loss=0,native-country=Southeast-Asia,293,293,2,2,2,291,0.993174,True,True,False,False,<=50K,<=50K,0.5,0.5,False,2,"{""<=50K"": 0.5, "">50K"": 0.5}"
28591,age=32 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=32 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,306,306,306,28843,0.989502,True,True,False,False,<=50K,<=50K,0.614379,0.614379,False,2,"{""<=50K"": 0.614379, "">50K"": 0.385621}"
14445,age=34 | sex=Male | native-country=England | relationship=Husband | capital-loss=0,native-country=England,age=34 | sex=Male | relationship=Husband | capital-loss=0,native-country=Western-Europe,372,372,9,9,9,363,0.975806,True,True,False,False,<=50K,<=50K,0.777778,0.777778,False,2,"{""<=50K"": 0.777778, "">50K"": 0.222222}"
16859,age=35 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=35 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,23,23,23,29126,0.999211,True,True,False,False,<=50K,<=50K,0.956522,0.956522,False,2,"{""<=50K"": 0.956522, "">50K"": 0.043478}"
15344,age=18 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=18 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,204,204,204,28945,0.993001,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
17410,age=43 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=43 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,84,84,84,29065,0.997118,True,True,False,False,<=50K,<=50K,0.857143,0.857143,False,2,"{""<=50K"": 0.857143, "">50K"": 0.142857}"
17093,age=36 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=36 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,346,346,346,28803,0.98813,True,True,False,False,<=50K,<=50K,0.552023,0.552023,False,2,"{""<=50K"": 0.552023, "">50K"": 0.447977}"
20689,age=37 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=37 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,370,370,370,28779,0.987307,True,True,False,False,<=50K,<=50K,0.505405,0.505405,False,2,"{""<=50K"": 0.505405, "">50K"": 0.494595}"
3144,age=40 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=40 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,>50K,>50K,0.525157,0.525157,False,2,"{"">50K"": 0.525157, ""<=50K"": 0.474843}"
2982,age=43 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=43 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,345,345,345,28804,0.988164,True,True,False,False,<=50K,<=50K,0.533333,0.533333,False,2,"{""<=50K"": 0.533333, "">50K"": 0.466667}"
21817,age=34 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=34 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,339,339,339,28810,0.98837,True,True,False,False,<=50K,<=50K,0.551622,0.551622,False,2,"{""<=50K"": 0.551622, "">50K"": 0.448378}"
31274,age=49 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=49 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,278,278,278,28871,0.990463,True,True,False,False,>50K,>50K,0.521583,0.521583,False,2,"{"">50K"": 0.521583, ""<=50K"": 0.478417}"
5848,age=67 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=67 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,75,75,75,29074,0.997427,True,True,False,False,>50K,<=50K,0.666667,0.333333,False,2,"{""<=50K"": 0.666667, "">50K"": 0.333333}"
19142,age=45 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=45 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,316,316,316,28833,0.989159,True,True,False,False,<=50K,>50K,0.572785,0.427215,False,2,"{"">50K"": 0.572785, ""<=50K"": 0.427215}"
11330,age=52 | sex=Female | native-country=Canada | relationship=Wife | capital-loss=0,native-country=Canada,age=52 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,23,23,23,29126,0.999211,True,True,False,False,>50K,>50K,0.652174,0.652174,False,2,"{"">50K"": 0.652174, ""<=50K"": 0.347826}"
10316,age=40 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=40 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,87,87,87,29062,0.997015,True,True,False,False,<=50K,<=50K,0.896552,0.896552,False,2,"{""<=50K"": 0.896552, "">50K"": 0.103448}"
31770,age=37 | sex=Female | native-country=Philippines | relationship=Not-in-family | capital-loss=0,native-country=Philippines,age=37 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=Southeast-Asia,293,293,1,1,1,292,0.996587,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
29408,age=36 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=36 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,88,88,88,29061,0.996981,True,True,False,False,<=50K,<=50K,0.988636,0.988636,False,2,"{""<=50K"": 0.988636, "">50K"": 0.011364}"
18561,age=26 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=26 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,170,170,170,28979,0.994168,True,True,False,False,<=50K,<=50K,0.8,0.8,False,2,"{""<=50K"": 0.8, "">50K"": 0.2}"
16898,age=27 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=27 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,86,86,86,29063,0.99705,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
13626,age=21 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=21 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,21,21,21,29128,0.99928,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
23755,age=72 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=72 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,8,8,8,29141,0.999726,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
14177,age=19 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=19 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,239,239,239,28910,0.991801,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
24396,age=25 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=25 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,94,94,94,29055,0.996775,True,True,False,False,<=50K,<=50K,0.989362,0.989362,False,2,"{""<=50K"": 0.989362, "">50K"": 0.010638}"
29627,age=36 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=36 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,112,112,112,29037,0.996158,True,True,False,False,>50K,<=50K,0.821429,0.178571,False,2,"{""<=50K"": 0.821429, "">50K"": 0.178571}"
25924,age=46 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,70,70,70,29079,0.997599,True,True,False,False,<=50K,<=50K,0.828571,0.828571,False,2,"{""<=50K"": 0.828571, "">50K"": 0.171429}"
16088,age=54 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=54 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,33,33,33,29116,0.998868,True,True,False,False,<=50K,<=50K,0.727273,0.727273,False,2,"{""<=50K"": 0.727273, "">50K"": 0.272727}"
22960,age=21 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=21 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,214,214,214,28935,0.992658,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
15415,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,>50K,>50K,0.597484,0.597484,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
28544,age=63 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=63 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,36,36,36,29113,0.998765,True,True,False,False,<=50K,<=50K,0.888889,0.888889,False,2,"{""<=50K"": 0.888889, "">50K"": 0.111111}"
4314,age=48 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=48 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,47,47,47,29102,0.998388,True,True,False,False,<=50K,<=50K,0.893617,0.893617,False,2,"{""<=50K"": 0.893617, "">50K"": 0.106383}"
8209,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,>50K,<=50K,0.654971,0.345029,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
17962,age=53 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=53 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,215,215,215,28934,0.992624,True,True,False,False,<=50K,>50K,0.539535,0.460465,False,2,"{"">50K"": 0.539535, ""<=50K"": 0.460465}"
9969,age=26 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=26 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,170,170,170,28979,0.994168,True,True,False,False,<=50K,<=50K,0.8,0.8,False,2,"{""<=50K"": 0.8, "">50K"": 0.2}"
24941,age=48 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=48 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,53,53,53,29096,0.998182,True,True,False,False,<=50K,<=50K,0.886792,0.886792,False,2,"{""<=50K"": 0.886792, "">50K"": 0.113208}"
15110,age=29 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=29 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,238,238,238,28911,0.991835,True,True,False,False,<=50K,<=50K,0.714286,0.714286,False,2,"{""<=50K"": 0.714286, "">50K"": 0.285714}"
28120,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,<=50K,<=50K,0.654971,0.654971,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
13795,age=41 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=41 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,327,327,327,28822,0.988782,True,True,False,False,<=50K,>50K,0.525994,0.474006,False,2,"{"">50K"": 0.525994, ""<=50K"": 0.474006}"
13092,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,>50K,>50K,0.597484,0.597484,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
23122,age=37 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=37 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,370,370,370,28779,0.987307,True,True,False,False,<=50K,<=50K,0.505405,0.505405,False,2,"{""<=50K"": 0.505405, "">50K"": 0.494595}"
17236,age=23 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=23 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,66,66,66,29083,0.997736,True,True,False,False,<=50K,<=50K,0.939394,0.939394,False,2,"{""<=50K"": 0.939394, "">50K"": 0.060606}"
22690,age=23 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=23 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,139,139,139,29010,0.995231,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
30710,age=35 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=35 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,80,80,80,29069,0.997255,True,True,False,False,<=50K,<=50K,0.8625,0.8625,False,2,"{""<=50K"": 0.8625, "">50K"": 0.1375}"
19983,age=55 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=55 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,200,200,200,28949,0.993139,True,True,False,False,<=50K,>50K,0.505,0.495,False,2,"{"">50K"": 0.505, ""<=50K"": 0.495}"
6701,age=56 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=56 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,174,174,174,28975,0.994031,True,True,False,False,<=50K,<=50K,0.522989,0.522989,False,2,"{""<=50K"": 0.522989, "">50K"": 0.477011}"
28641,age=27 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=27 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,148,148,148,29001,0.994923,True,True,False,False,<=50K,<=50K,0.952703,0.952703,False,2,"{""<=50K"": 0.952703, "">50K"": 0.047297}"
28698,age=48 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=48 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,247,247,247,28902,0.991526,True,True,False,False,>50K,>50K,0.554656,0.554656,False,2,"{"">50K"": 0.554656, ""<=50K"": 0.445344}"
6651,age=34 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=34 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,107,107,107,29042,0.996329,True,True,False,False,<=50K,<=50K,0.88785,0.88785,False,2,"{""<=50K"": 0.88785, "">50K"": 0.11215}"
30287,age=58 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=58 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,182,182,182,28967,0.993756,True,True,False,False,<=50K,<=50K,0.549451,0.549451,False,2,"{""<=50K"": 0.549451, "">50K"": 0.450549}"
13932,age=30 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=30 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,55,55,55,29094,0.998113,True,True,False,False,<=50K,<=50K,0.963636,0.963636,False,2,"{""<=50K"": 0.963636, "">50K"": 0.036364}"
10708,age=45 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=45 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,79,79,79,29070,0.99729,True,True,False,False,>50K,<=50K,0.911392,0.088608,False,2,"{""<=50K"": 0.911392, "">50K"": 0.088608}"
23973,age=37 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=37 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,370,370,370,28779,0.987307,True,True,False,False,>50K,<=50K,0.505405,0.494595,False,2,"{""<=50K"": 0.505405, "">50K"": 0.494595}"
18975,age=62 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=62 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,132,132,132,29017,0.995472,True,True,False,False,<=50K,<=50K,0.628788,0.628788,False,2,"{""<=50K"": 0.628788, "">50K"": 0.371212}"
7598,age=46 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=46 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,12,12,12,29137,0.999588,True,True,False,False,<=50K,<=50K,0.916667,0.916667,False,2,"{""<=50K"": 0.916667, "">50K"": 0.083333}"
8076,age=50 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=50 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,310,310,310,28839,0.989365,True,True,False,False,<=50K,>50K,0.570968,0.429032,False,2,"{"">50K"": 0.570968, ""<=50K"": 0.429032}"
9572,age=25 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=25 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,47,47,47,29102,0.998388,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
6312,age=17 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=17 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,181,181,181,28968,0.993791,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11750,age=58 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=58 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,182,182,182,28967,0.993756,True,True,False,False,<=50K,<=50K,0.549451,0.549451,False,2,"{""<=50K"": 0.549451, "">50K"": 0.450549}"
5802,age=42 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=42 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,73,73,73,29076,0.997496,True,True,False,False,<=50K,<=50K,0.945205,0.945205,False,2,"{""<=50K"": 0.945205, "">50K"": 0.054795}"
26270,age=41 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=41 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,64,64,64,29085,0.997804,True,True,False,False,<=50K,<=50K,0.90625,0.90625,False,2,"{""<=50K"": 0.90625, "">50K"": 0.09375}"
19976,age=26 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=26 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,118,118,118,29031,0.995952,True,True,False,False,<=50K,<=50K,0.991525,0.991525,False,2,"{""<=50K"": 0.991525, "">50K"": 0.008475}"
